"situation_name","description","version","actions","is_anomaly","anomaly_type","aigenerated","metadata"
"HACMP_event_error","Occurs when an HACMP event script fails for some reason.",1,"{""Occurs when an HACMP event script fails for some reason.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_fail_standby","Standby network adapter failed or is no longer available.",1,"{""Sends a console message when a standby adapter fails or is nolonger available because it has been used to take over the IPaddress of another adapter.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_get_disk_vg_fs","Acquire system resources as part of a takeover.",1,"{""Acquire disk, volume group and file system resources as partof a takeover.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_join_standby","Standby network adapter is available.",1,"{""Sends a console message when a standby adapter becomesavailable.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_network_down","Occurs when the cluster determines that a network has failed.",1,"{""Occurs when the cluster determines that a network has failed.The event script provided takes no default action, since theappropriate action will be site- or LAN-specific.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_network_down_complete","Occurs after a network down event has successfully completed.",1,"{""Occurs only after a network_down event has successfullycompleted.The event script provided takes no default action, since the appropriate action will be site- or LAN-specific.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_network_up","Occurs when the cluster determines that a network is available.",1,"{""Occurs when the cluster determines that a network has becomeavailable.The event script provided takes no default action,since the appropriate action will be site- or LAN-specific.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_network_up_complete","Occurs when a network up event has successfully completed.",1,"{""Occurs when a network_up_event has successfully completed.The event script provided takes no default action, since the appropriate action will be site- or LAN-specific.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_node_down","Occurs when a node is detaching from the cluster.",1,"{""Occurs when a node is detaching from the cluster, eithervoluntarily or due to a failure.Depending on whether thenode is local or remote, either the node_down_local ornode_down_remote sub-event is called.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_node_down_complete","Occurs when a node_down event has successfully completed.",1,"{""Occurs only after a node_down event has successfullycompleted.Depending on whether the node is local or remote, either the node_down_local or node_down_remote_complete sub-event is called.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_node_down_local","Releases resources taken from a remote node and stops application server.",1,"{""Releases resources taken from a remote node, stops application servers, releases a service address taken from a remote node, releases concurrent volume groups, unmounts file systems and reconfigures the node to its boot address.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_node_down_local_complete","Instructs the cluster manager to exit.",1,"{""Instructs the cluster manager to exit when the localnode has completed detaching from the cluster.This eventonly occurs after a node_down_local event has successfully completed.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_node_down_remote","Places concurrent volume group in a non-concurrent mode.",1,"{""Unmounts any NFS file systems and places a concurrentvolume group in non-concurrent mode when the local node isthe only surviving node in the cluster.If the failed nodedid not go down gracefully, acquires the failed node's resources:file systems, volume groups, disks and service address.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_node_down_rmt_complete","Starts application server takeover.",1,"{""Starts application server takeover if the remote nodedid not go down gracefully.This event only occurs after node_down_remote event has successfully completed.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_node_up","Occurs when a node is joining the cluster.",1,"{""Occurs when a node is joining the cluster.Depending onwhether the node is local or remote, either the node_up_localor node_up_remote sub-event is called.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_node_up_complete","Occurs only after a node_up event has successfully completed.",1,"{""Occurs only after a node_up has successfully completed. Depending on whether the node is local or remote, eithernode_up_local_complete or node_up_remote_complete sub-eventis called.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_node_up_local","Occurs when the local node attaches to the cluster.",1,"{""When the local node attaches to the cluster: acquires theservices address, clears the application server file,acquires file systems, volume groups and disk resources,exports file systems and either activates concurrentvolume groups or puts them into concurrent mode, dependingupon the status of the remote nodes.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_node_up_local_complete","Starts application servers and checks for a takeover.",1,"{""Starts application servers and then checks to see if an inactive takeover is needed.This event only occurs after node_up_local event has successfully completed.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_node_up_remote","Causes the local node to release all resources.",1,"{""Causes the local node to do an NFS mount only after the remote node starts. Also places the concurrent volume groupsinto concurrent mode.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_node_up_remote_complete","Allows the local node to do an NFS mount.",1,"{""Allows the local node to do an NFS mount only after the remote node is completely up.This event only occurs aftera node_up_remote event has successfully completed.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_release_service_addr","Detaches the service address and configures the boot address.",1,"{""Detaches the service address and reconfigures it to its boot address.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_release_takeover_addr","Identifies a takeover address to be released.",1,"{""Identifies a takeover address to be released because astandby adapter on the local node is masquerading as the service address of the remote node. Reconfigures the local standby into its original role.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_release_vg_fs","Releases volume groups and file systems.",1,"{""Releases volume groups and file systems that the local nodetook from the remote node.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_start_server","Starts application servers.",1,"{""Starts application servers.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_stop_server","Stops application servers.",1,"{""Stops application servers.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_swap_adapter","Exchanges or swaps the IP addresses of two network interfaces.",1,"{""Exchanges or swaps the IP addresses of two network interfaces.NIS and name serving are temporarily turned off during the event.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"HACMP_swap_adapter_complete","Occurs after a swap_adapter event has successfully finished.",1,"{""Occurs only after a swap_adapter event has successfullycompleted.Ensures that the local ARP cache is updated bydeleting entries and pinging cluster IP addresses.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"IBM_i_IOA_Cache_Battery_Error","Monitors for the failure of I/O adapter card cache batteries.System performance degradation may be a problem when cache batteries fail.",1,"{""Replace the I/O adapter card cache batteries as soon as possible.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"IBM_i_IOA_Cache_Battery_Warning","Monitors for failure of I/O adapter card cache batteries within the next 30 days.Battery failure can cause system performancedegradation.",1,"{""Replace the I/O adapter card cache battery prior to failure to ensure system performance degradation does not occur.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"IMS_BP_Locked_Count","Locked buffer pool pages",1,"{""The number of buffer pool pages locked has exceeded the threshold. Locked buffers will reduce the amount of storage available to the system, however they will also insure that the access to the data in the buffer is faster since the pages will be in memory. This is not a real problem unless your system has real storage constraints that are impacting other applications.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[],""metric_key"":[],""teps_full_name"":[],""formula"":""""}"
"IMS_CMD_CF_RLE_Pct_Critical","CF RLE percent used exceeded the critical threshold.",1,"{""More than 90% of the RLEs (Resource List Entries) in the Coupling facility are used. Operation of IMS may be severely impacted if RLE usage reaches 100%. Actions: Identify the transaction(s) using the highest number of RLEs and terminate one or more of them. Redesign the transaction to use less RLEs. Increase the number of RLEs in the Coupling Facility,""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""vcf_group""],""metric_key"":[""record_used_percent""],""teps_full_name"":[""CF_Group_Name.Record_Used_Percent""],""formula"":""*IF *VALUE CF_Group_Name.Record_Used_Percent *GE 90""}"
"IMS_CMD_Lock_Wait_Time_Critical","Lock waiter elapsed time has exceeded the critical threshold.",1,"{""A transaction is waiting for more than 7 seconds for a resource. Action: Identify the owner of the resource. If one of the involved transactions is not working correctly, terminate it. Perhaps redesign it to use resources more efficiently.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""vlconflict""],""metric_key"":[""lock_status"",""lock_elapsed_time""],""teps_full_name"":[""IMS_Lock_Conflicts.Lock_Status"",""IMS_Lock_Conflicts.Lock_Elapsed_Time""],""formula"":""*IF *VALUE IMS_Lock_Conflicts.Lock_Status *EQ WAITER *AND *VALUE IMS_Lock_Conflicts.Lock_Elapsed_Time *GE 7""}"
"IMS_CMD_MQ_STATUS_Critical","MQ Status critical warning for MQ Subsystems not connected",1,"{""The connection to an MQ (Message Queuing) Subsystem is broken. Action: Reestablish the connection.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""kip_mq_st""],""metric_key"":[""subsystem_status""],""teps_full_name"":[""Local_KIP_MQ_Statistics.Subsystem_Status""],""formula"":""*IF *VALUE Local_KIP_MQ_Statistics.Subsystem_Status *NE Connected""}"
"IMS_CMD_MSC_Q_Count_Critical","MSC Q count has exceeded the critical threshold",1,"{""The number of messages waiting to be sent on a Multiple System Coupling (MSC) link is equal or greater than the threshold of 55. Action: Examine the status of the MSC link. Take actions to make the link operational again in case it is down.""}",False,"OMEGAMON situation",False,"{""odp_table_name"":[""msc_llnk""],""metric_key"":[""queue_count""],""teps_full_name"":[""Local_MSC_Logical_Links.Queue_Count""],""formula"":""*IF *VALUE Local_MSC_Logical_Links.Queue_Count *GE 55""}"
